FECHA;ESTACION;PROVINCIA;ALTITUD;TEMP_MEDIA;PREC;TEMP_MIN;HORA_TEMP_MIN;TEMP_MAX;HORA_TEMP_MAX;DIR_VIENTO;VELOCMED_VIENTO;RACHA;HORA_RACHA;SOL;PRES_MAX;HORA_PRES_MAX;PRES_MIN;HORA_PRES_MIN
07/01/2019;MADRID, RETIRO;MADRID;667;7,1;0;0,5;08:00;13,7;15:40;8;0,6;5;21:50;0;951,2;10;948,6;14
08/01/2019;MADRID, RETIRO;MADRID;667;7,1;0;1,2;08:00;13;15:40;34;0,8;3,6;20:20;0;952,5;11;947,8;24
09/01/2019;MADRID, RETIRO;MADRID;667;7,6;0;2;08:00;13,2;14:40;3;1,4;9,7;16:00;0;948,2;00;941,3;19
10/01/2019;MADRID, RETIRO;MADRID;667;4,7;0;0,6;06:10;8,8;14:05;3;2,8;10;19:40;0;945,1;24;940,2;05
11/01/2019;MADRID, RETIRO;MADRID;667;2,8;0;-1,8;07:10;7,4;16:10;4;0,6;6,1;00:40;0;949,6;23;944,7;01
12/01/2019;MADRID, RETIRO;MADRID;667;4,4;0;-0,8;07:50;9,5;15:40;11;0,8;4,2;09:50;0;952;10;948,9;Varias
13/01/2019;MADRID, RETIRO;MADRID;667;5;0;-0,7;06:40;10,8;15:40;99;0,8;3,6;Varias;0;950;Varias;945,5;24
14/01/2019;MADRID, RETIRO;MADRID;667;6,8;0;1;07:50;12,6;15:30;5;0,6;3,9;20:40;0;947,4;01;943,5;18
15/01/2019;MADRID, RETIRO;MADRID;667;7,6;0;3,1;01:50;12,2;15:10;15;1,4;5,15;20:40;0;944,6;11;941,3;17
16/01/2019;MADRID, RETIRO;MADRID;667;5,7;0;1,4;04:40;10;15:30;25;1,1;6,4;16:00;0;942,2;00;939;15
17/01/2019;MADRID, RETIRO;MADRID;667;5,6;0;2,7;00:10;8,5;15:40;4;0,3;4,7;23:40;0;942,8;23;939,5;Varias
18/01/2019;MADRID, RETIRO;MADRID;667;3,6;0;-0,3;07:50;7,6;15:15;24;1,1;6,1;14:00;0;942,5;Varias;940;20
19/01/2019;MADRID, RETIRO;MADRID;667;2;5,9;-0,5;Varias;4,4;13:40;24;0,6;5,3;13:30;0;939,8;00;931,9;23
20/01/2019;MADRID, RETIRO;MADRID;667;6,4;0;3,3;03:50;9,5;13:50;36;2,2;11,7;12:30;0;941,1;24;930,4;Varias
21/01/2019;MADRID, RETIRO;MADRID;667;5,4;0;1,4;06:10;9,4;12:40;35;3,6;10,6;10:00;0;943,8;Varias;940,8;01
22/01/2019;MADRID, RETIRO;MADRID;667;4,4;0,4;0,7;04:40;8;13:20;29;1,9;11,1;14:10;0;945;00;935;23
23/01/2019;MADRID, RETIRO;MADRID;667;9,2;0;5,2;00:30;13,1;13:15;30;4,4;17,5;11:10;0;934,1;00;929,3;14
24/01/2019;MADRID, RETIRO;MADRID;667;11,6;0;8,7;07:45;14,6;12:20;31;2,2;12,2;05:10;0;938,6;24;931,5;02
25/01/2019;MADRID, RETIRO;MADRID;667;10,2;0;5,2;07:10;15,2;13:40;4;3,3;10;12:30;0;943,3;24;938,2;01
26/01/2019;MADRID, RETIRO;MADRID;667;7,4;0;2,2;07:45;12,6;15:15;22;1,1;5;14:50;0;943,9;12;939,3;24
27/01/2019;MADRID, RETIRO;MADRID;667;6,9;0;2,4;04:50;11,4;13:30;32;2,2;14,7;08:00;0;940;24;936;08
28/01/2019;MADRID, RETIRO;MADRID;667;8,4;0;3,7;06:50;13;13:30;26;3,9;15,3;13:10;0;940,7;00;935,7;13
29/01/2019;MADRID, RETIRO;MADRID;667;7,9;;5,3;Varias;10,5;19:20;30;2,8;14,7;20:00;0;939,8;01;932,9;17
30/01/2019;MADRID, RETIRO;MADRID;667;7,2;4,1;4,2;07:50;10,1;13:50;26;3,3;10,8;12:50;0;936,1;10;928,3;24
31/01/2019;MADRID, RETIRO;MADRID;667;9,4;8,2;6,4;00:00;12,4;13:20;25;5,3;17,2;17:30;0;928,8;00;921,8;24
01/02/2019;MADRID, RETIRO;MADRID;667;6,4;1;3,5;17:50;9,4;01:30;26;3,9;16,1;14:10;0;922;23;916;16
02/02/2019;MADRID, RETIRO;MADRID;667;4,6;0;1,6;21:30;7,5;13:25;32;3,9;14,2;07:00;0;940,1;24;920,7;00
03/02/2019;MADRID, RETIRO;MADRID;667;4;0;-0,3;07:50;8,2;14:30;5;1,4;12,2;02:40;0;949,8;24;941,3;00
04/02/2019;MADRID, RETIRO;MADRID;667;4,8;0;-1,4;07:20;10,9;15:55;23;0,8;3,6;16:40;0;951;10;949;17
05/02/2019;MADRID, RETIRO;MADRID;667;8,1;0;1,7;08:00;14,5;16:10;23;0,8;5;10:50;0;951,6;11;948,8;17
06/02/2019;MADRID, RETIRO;MADRID;667;9,7;0;4,4;07:50;15;16:05;26;1,7;6,1;15:00;0;949,5;00;945;23
07/02/2019;MADRID, RETIRO;MADRID;667;9;0;3;07:55;15;16:10;23;0,8;4,4;18:40;0;946;11;942,3;15
08/02/2019;MADRID, RETIRO;MADRID;667;8,6;0;2,8;07:00;14,3;16:15;24;1,1;7,8;16:00;0;945,5;00;942,7;17
09/02/2019;MADRID, RETIRO;MADRID;667;7,4;0;2,9;08:10;11,8;16:10;24;1,1;6,1;19:30;0;946;11;943;17
10/02/2019;MADRID, RETIRO;MADRID;667;7,6;0;4,1;04:50;11,2;13:20;24;2,5;10,8;12:30;0;946;23;943;05
11/02/2019;MADRID, RETIRO;MADRID;667;9,4;0;5,7;07:10;13;14:50;4;1,7;8,6;09:00;0;952;24;945,5;00
12/02/2019;MADRID, RETIRO;MADRID;667;8;0;3;07:20;13;16:30;5;0,8;8,3;00:30;0;953,8;11;951,1;15
13/02/2019;MADRID, RETIRO;MADRID;667;9,4;0;4,4;Varias;14,5;16:30;12;0,8;4,7;13:10;0;952,6;11;949,9;Varias
14/02/2019;MADRID, RETIRO;MADRID;667;8;0;3;07:30;13,1;16:40;99;0,8;5;Varias;0;953,7;10;949,9;17
15/02/2019;MADRID, RETIRO;MADRID;667;9;0;3,4;07:30;14,6;15:30;10;0,8;4,4;21:00;0;950,4;Varias;947;17
